# Warnings for PRES
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PRES,5905456,AUS,,X,,
PRES,5905465,AUS,,X,,
PRES,5905485,AUS,,X,,
PRES,5905655,USA,,X,,
PRES,5905676,USA,,X,,
PRES,5905678,USA,,X,,
PRES,5905682,USA,,X,,
PRES,5905683,USA,,X,,
PRES,5905684,USA,,X,,
PRES,5905685,USA,,X,,
PRES,5905686,USA,,X,,
PRES,5905687,USA,,X,,
PRES,5905688,USA,,X,,
PRES,5905689,USA,,X,,
PRES,5905690,USA,,X,,
PRES,5905691,USA,,X,,
PRES,5905693,USA,,X,,
PRES,5905696,USA,,X,,
PRES,5905697,USA,,X,,
PRES,5905698,USA,,X,,
PRES,5905699,USA,,X,,
PRES,5905700,USA,,X,,
PRES,5905701,USA,,X,,
PRES,5905702,USA,,X,,
PRES,5905703,USA,,X,,
PRES,5905704,USA,,X,,
PRES,5905705,USA,,X,,
PRES,5905709,USA,,X,,
PRES,5905711,USA,,X,,
PRES,5905713,USA,,X,,
PRES,5905717,USA,,X,,
PRES,5905719,USA,,X,,
PRES,5905720,USA,,X,,
PRES,5905721,USA,,X,,
PRES,5905722,USA,,X,,
PRES,5905723,USA,,X,,
PRES,5905724,USA,,X,,
PRES,5905725,USA,,X,,
PRES,5905732,USA,,X,,
PRES,5905736,USA,,X,,
PRES,5905739,USA,,X,X,
PRES,5905743,USA,,X,,
PRES,5905744,USA,,X,,
PRES,5905770,USA,,X,,
PRES,5905771,USA,,X,,
PRES,5905776,USA,,X,,
PRES,5905777,USA,,X,,
PRES,5905778,USA,,X,,
PRES,5905779,USA,,X,,
PRES,5905780,USA,,X,,
PRES,5905782,USA,,X,,
PRES,5905789,USA,,X,,
PRES,5905790,USA,,X,,
PRES,5905791,USA,,X,,
PRES,5905793,USA,,X,,
PRES,5905794,USA,,X,,
PRES,5905796,USA,,X,,
PRES,5905841,JPN,,X,X,
PRES,5905842,JPN,,X,X,
PRES,5905845,JPN,,X,,
PRES,5905852,JPN,,X,,
PRES,5905856,JPN,,X,X,
PRES,5905861,JPN,,X,X,
PRES,5905862,JPN,,X,,
PRES,5905863,JPN,,X,,
PRES,5905864,JPN,,X,,
PRES,5905865,JPN,,X,X,
PRES,5905876,JPN,,X,X,
PRES,5905877,JPN,,X,X,
PRES,5905967,USA,,X,,
PRES,5905975,USA,,X,,
PRES,5905988,USA,,X,,
PRES,5906012,USA,,X,,
PRES,5906014,USA,,X,,
PRES,5906016,USA,,X,,
PRES,5906036,USA,,X,,
PRES,5906104,USA,,X,,
PRES,5906227,USA,,X,,
PRES,5906232,USA,,X,,
PRES,5906304,USA,,X,,
PRES,5906425,USA,,X,,
PRES,5906440,USA,,X,,
PRES,5906459,USA,,X,,
PRES,5906525,USA,,X,,
PRES,5906659,AUS,,X,,
PRES,5906703,NZL,,X,,
