# Warnings for PSAL
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PSAL,7900505,DEU,X,,,X
PSAL,7900509,DEU,X,,,X
PSAL,7900516,DEU,X,,,X
PSAL,7900517,DEU,X,,,X
PSAL,7900556,DEU,X,X,,X
PSAL,7900557,DEU,X,,,X
PSAL,7900558,DEU,X,X,,
PSAL,7900567,DEU,X,,,X
PSAL,7900569,DEU,X,X,,X
PSAL,7900570,DEU,X,,,X
PSAL,7900594,EUR,X,,,
PSAL,7900609,AUS,X,,,
PSAL,7900611,AUS,X,,,
PSAL,7900613,AUS,X,,,
PSAL,7900614,AUS,X,,,X
PSAL,7900618,AUS,X,,,
